"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1957-12",98.26601,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-01",98.29222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-02",98.36737,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-03",98.47795,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-04",98.60971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-05",98.77023,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-06",98.97909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-07",99.25487,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-08",99.56874,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-09",99.89076,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-10",100.1825,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-11",100.4058,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1958-12",100.5161,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-01",100.4987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-02",100.4033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-03",100.2876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-04",100.1909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-05",100.1097,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-06",100.1198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-07",100.2717,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-08",100.6195,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-09",101.1789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-10",101.7957,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-11",102.2968,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1959-12",102.5705,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-01",102.5548,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-02",102.3124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-03",101.9631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-04",101.5871,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-05",101.2474,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-06",100.9731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-07",100.7731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-08",100.6446,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-09",100.5607,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-10",100.4952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-11",100.4552,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1960-12",100.4574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-01",100.487,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-02",100.5092,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-03",100.4574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-04",100.2863,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-05",100.0009,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-06",99.60431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-07",99.10714,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-08",98.57921,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-09",98.12975,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-10",97.83089,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-11",97.70174,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1961-12",97.69106,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-01",97.75184,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-02",97.86095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-03",98.01314,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-04",98.20374,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-05",98.37994,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-06",98.51933,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-07",98.67174,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-08",98.85754,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-09",99.04887,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-10",99.24047,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-11",99.41292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1962-12",99.56214,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-01",99.70708,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-02",99.88348,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-03",100.0977,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-04",100.3277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-05",100.5445,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-06",100.7464,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-07",100.9715,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-08",101.2032,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-09",101.415,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-10",101.573,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-11",101.6445,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1963-12",101.6425,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-01",101.5801,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-02",101.4803,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-03",101.3881,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-04",101.3447,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-05",101.3499,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-06",101.4017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-07",101.4511,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-08",101.457,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-09",101.377,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-10",101.1765,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-11",100.8767,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1964-12",100.5264,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.1969,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-02",99.90842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-03",99.63786,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-04",99.38614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-05",99.20156,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-06",99.10722,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-07",99.09332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-08",99.16051,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-09",99.30631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-10",99.51701,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.76556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.0293,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.2714,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.4546,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.5341,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-04",100.4466,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.1323,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.59254,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-07",98.88105,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-08",98.10225,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-09",97.43028,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-10",96.96813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-11",96.77358,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1966-12",96.84355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-01",97.12567,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-02",97.52026,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-03",97.99602,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.53196,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-05",99.07501,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-06",99.56845,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.97341,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-08",100.2974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-09",100.5394,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-10",100.6824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-11",100.7206,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1967-12",100.6654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.5591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.4166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.2478,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.1026,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.0577,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.1066,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.2628,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.4706,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.6441,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.7323,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-11",100.6935,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1968-12",100.5229,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-01",100.2605,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-02",99.97284,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-03",99.69427,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-04",99.42751,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-05",99.13663,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-06",98.842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-07",98.56711,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-08",98.32584,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-09",98.10461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-10",97.9258,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-11",97.83027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1969-12",97.86716,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-01",98.00391,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-02",98.17586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-03",98.3215,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-04",98.40196,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-05",98.40746,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-06",98.36694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-07",98.28973,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-08",98.19917,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-09",98.1338,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-10",98.09723,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-11",98.10034,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1970-12",98.15789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-01",98.2707,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-02",98.46273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-03",98.75841,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-04",99.16687,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-05",99.65638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-06",100.213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-07",100.8271,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-08",101.4461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-09",102.0437,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-10",102.592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-11",103.0762,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1971-12",103.4863,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-01",103.7983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-02",104.0455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-03",104.2568,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-04",104.3993,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-05",104.4111,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-06",104.2731,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-07",104.0535,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-08",103.8294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-09",103.6361,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-10",103.4961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-11",103.3778,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1972-12",103.2531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-01",103.1066,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-02",102.9605,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-03",102.8256,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-04",102.692,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-05",102.535,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-06",102.3218,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-07",102.0104,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.5767,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.0184,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-10",100.38,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-11",99.66983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1973-12",98.93041,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-01",98.26442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-02",97.76612,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-03",97.39626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-04",97.10893,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-05",96.86504,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-06",96.59672,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-07",96.25976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-08",95.89244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-09",95.55516,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-10",95.28653,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-11",95.16875,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1974-12",95.28019,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-01",95.64046,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-02",96.03593,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.47347,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.90477,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-05",97.31171,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.66706,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.9587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.21909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-09",98.50417,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-10",98.77489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.07879,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1975-12",99.42802,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-01",99.79512,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.1233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-03",100.3761,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-04",100.5099,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.4867,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.319,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.0638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-08",99.75548,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-09",99.45013,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-10",99.2401,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.15434,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.16762,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.28091,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.51054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.81113,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.1757,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.5827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-07",101.4183,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-08",101.7837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-09",102.0791,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-10",102.267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-11",102.3207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1977-12",102.2625,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-01",102.1327,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-02",101.9587,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-03",101.7872,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-04",101.6498,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-05",101.577,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-06",101.5845,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-07",101.6182,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-08",101.6328,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-09",101.5889,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-10",101.4706,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-11",101.3366,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1978-12",101.2626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-01",101.2969,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-02",101.4321,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-03",101.6188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-04",101.7401,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-05",101.6805,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-06",101.3957,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-07",100.9391,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-08",100.484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-09",100.1082,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-10",99.79774,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-11",99.49748,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1979-12",99.20222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-01",98.91417,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-02",98.62453,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-03",98.31542,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-04",97.99035,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-05",97.71922,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-06",97.51637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-07",97.38126,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-08",97.32738,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-09",97.39163,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-10",97.53819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-11",97.78291,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1980-12",98.10632,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-01",98.46455,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.82388,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-03",99.1544,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.39127,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.48528,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.44123,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.30617,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.11639,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.93701,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.78495,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.66354,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.5722,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.5359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.58302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.67011,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.75341,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.84538,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.9733,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-07",99.14478,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-08",99.34428,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-09",99.55505,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-10",99.77032,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-11",99.95347,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1982-12",100.1216,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-01",100.2927,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-02",100.4628,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-03",100.6405,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-04",100.8108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-05",100.9611,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-06",101.0894,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-07",101.1762,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-08",101.2075,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-09",101.1883,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-10",101.1753,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-11",101.1519,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1983-12",101.1167,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.0665,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.9827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.8461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.6699,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.433,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.1639,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-07",99.91588,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-08",99.76424,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-09",99.74675,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-10",99.77948,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-11",99.82793,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1984-12",99.85574,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-01",99.84945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-02",99.7617,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-03",99.6714,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-04",99.58778,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-05",99.51819,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-06",99.47919,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-07",99.47359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.50445,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-09",99.54691,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-10",99.58767,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-11",99.60726,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1985-12",99.60188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-01",99.57202,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-02",99.555,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.56589,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.60945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.64915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.68446,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.70977,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.73362,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.7691,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.84458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.97974,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1986-12",100.188,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-01",100.4831,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.8427,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-03",101.2182,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-04",101.5922,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-05",101.935,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-06",102.1909,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-07",102.3219,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-08",102.3435,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-09",102.2787,
